individual,litter_id,sex,year,field_bdate,grid,growth,survived_200d,owner,Std.BD,Std.growth,Std.lynx,Std.hare.fall,Std.mustelid,Std.Cleth,z.density,z.cones,z.temp
16706,3360,F,2005,2005-07-12,SU,2.53125,1,acquired territory,1.622935644,1.286335184,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
16728,2975,F,2003,2003-03-28,SU,2.180952381,1,acquired territory,-1.930972902,0.928803412,-0.908324346,-0.964028414,-0.072284877,-1.058968294,-0.824111493,-1.07444821,-0.260555472
16776,3140,M,2004,2004-05-15,SU,2.06,1,not yet acquired territory,0.27159874,0.959651152,-0.662443813,-0.332245804,-0.388962061,-0.688708756,-1.046825867,-0.816175101,1.364682653
16892,3967,M,2007,2007-06-08,SU,1.652,1,acquired territory,0.174214093,0.236934217,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
16906,3949,M,2007,2007-06-08,SU,1.3125,1,acquired territory,0.174214093,-0.132719382,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
16972,3353,M,2005,2005-06-24,SU,2.225806452,1,not yet acquired territory,0.869278903,0.915857951,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
17170,4284,M,2008,2008-04-12,SU,2.13,0,acquired territory,-0.699500439,0.822966974,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
17218,4293,M,2008,2008-04-15,SU,1.895238095,0,acquired territory,-0.504764167,0.607610952,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
17302,4196,F,2008,2008-04-20,KL,1.704,0,not yet acquired territory,-0.323713424,0.174954994,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
17340,4291,F,2008,2008-04-23,SU,1.745833333,0,acquired territory,0.014532558,0.470556283,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
17358,3858,M,2007,2007-05-30,KL,1.464,1,acquired territory,0.614548104,-0.448742706,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
17470,3581,F,2006,2006-03-31,KL,2.3,1,acquired territory,-0.112785505,0.528526651,0.697445948,0.049617887,1.102018574,-0.555172528,0.225827695,-1.269204067,-0.979781485
17478,4288,F,2008,2008-04-26,SU,1.344827586,0,acquired territory,0.209268829,0.102698463,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
17532,4296,F,2008,2008-05-04,SU,2.170833333,0,acquired territory,0.728565554,0.860424943,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
17646,3854,F,2007,2007-05-03,KL,1.769565217,1,acquired territory,-0.772674524,0.09454571,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
17672,3140,M,2004,2004-05-15,SU,2.092,1,acquired territory,0.27159874,1.025996754,-0.662443813,-0.332245804,-0.388962061,-0.688708756,-1.046825867,-0.816175101,1.364682653
17684,3966,F,2007,2007-06-22,SU,1.284615385,1,acquired territory,0.863151642,-0.163080644,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
17702,3871,M,2007,2007-06-10,KL,2.24,1,not yet acquired territory,1.179712878,0.930968683,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
17860,4178,F,2008,2008-06-09,KL,1.441666667,0,not yet acquired territory,2.65712447,-0.212401644,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
17868,3954,M,2007,2007-06-02,SU,2.208,1,acquired territory,-0.121044857,0.842316841,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
17912,4197,F,2008,2008-04-17,KL,1.960869565,0,acquired territory,-0.502563697,0.554243931,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
18028,3060,F,2004,2004-05-03,KL,-0.357777778,1,not yet acquired territory,-0.489126391,-4.536513117,-0.662443813,-0.332245804,-0.388962061,-0.688708756,-1.078642206,-0.666128475,1.364682653
18048,4277,F,2008,2008-04-01,SU,1.868,0,acquired territory,-1.413533435,0.582624411,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
18050,4292,M,2008,2008-04-11,SU,1.295652174,0,acquired territory,-0.764412529,0.057587988,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
18062,3638,F,2006,2006-04-22,SU,1.576666667,1,acquired territory,0.507132748,-0.27260146,0.697445948,0.049617887,1.102018574,-0.555172528,0.162195017,-1.213297212,-0.979781485
18070,3953,M,2007,2007-06-23,SU,1.154166667,1,not yet acquired territory,0.912361467,-0.305115513,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
18082,3953,M,2007,2007-06-23,SU,1.041666667,1,acquired territory,0.912361467,-0.427607501,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
18142,3959,F,2007,2007-06-22,SU,1.67826087,1,not yet acquired territory,0.863151642,0.265527516,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
18164,3658,F,2006,2006-04-12,SU,1.933333333,1,acquired territory,0.076548339,0.109240861,0.697445948,0.049617887,1.102018574,-0.555172528,0.162195017,-1.213297212,-0.979781485
18174,4200,M,2008,2008-04-26,KL,2.261538462,0,acquired territory,0.033987124,0.998206165,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
18180,4286,M,2008,2008-04-21,SU,1.960869565,0,acquired territory,-0.115291624,0.667817195,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
18250,4191,F,2008,2008-05-31,KL,2.161538462,0,acquired territory,2.120573649,0.85054798,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
18268,4189,M,2008,2008-04-13,KL,1.829166667,0,acquired territory,-0.741030729,0.359773822,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
18272,4197,M,2008,2008-04-17,KL,2.047826087,0,not yet acquired territory,-0.502563697,0.682642352,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
18302,4290,M,2008,2008-04-10,SU,1.959090909,0,acquired territory,-0.82932462,0.666185566,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.665029798,-1.090973303,-1.331892103
18304,3962,F,2007,2007-06-13,SU,1.076,1,acquired territory,0.420263218,-0.390224761,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
18320,4184,M,2008,2008-05-02,KL,1.658333333,0,acquired territory,0.391687671,0.107524423,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
18330,3057,F,2004,2004-05-14,KL,1.969565217,1,acquired territory,0.535709857,0.454851405,-0.662443813,-0.332245804,-0.388962061,-0.688708756,-1.078642206,-0.666128475,1.364682653
18342,3267,F,2005,2005-07-11,KL,2.88,1,acquired territory,0.910459176,1.552710464,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
18366,3268,M,2005,2005-07-19,KL,2.863636364,1,not yet acquired territory,1.169335611,1.537477169,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
18416,5542,F,2012,2012-05-02,KL,1.823,1,acquired territory,-0.143,0.5456,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
18510,3346,F,2005,2005-07-01,SU,1.810810811,1,not yet acquired territory,1.162367636,0.412503281,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
18538,3956,F,2007,2007-06-28,SU,1.56,0,not yet acquired territory,1.158410592,0.136762991,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
18540,3956,F,2007,2007-06-28,SU,1.592,0,not yet acquired territory,1.158410592,0.171605157,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
20950,4924,M,2010,2010-06-24,SU,1.278571429,1,not yet acquired territory,-0.294359427,-0.262775332,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.683152648,1.450102849,-0.319932047
20960,4806,M,2010,2010-07-15,KL,1.745,1,not yet acquired territory,0.396661114,0.497131177,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.174091223,1.694459942,-0.319932047
20976,3872,M,2007,2007-05-29,KL,2.22173913,1,acquired territory,0.563169488,0.898501248,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21118,3278,M,2005,2005-08-19,KL,2.692307692,1,not yet acquired territory,2.172481797,1.377983274,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21136,3246,F,2005,2005-05-15,KL,1.529411765,1,acquired territory,-0.934035423,0.295416067,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21138,3247,F,2005,2005-05-31,KL,1.378378378,1,acquired territory,-0.416282553,0.154815531,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21140,3348,M,2005,2005-05-31,SU,1.5,1,acquired territory,-0.135596753,0.035516012,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21142,3348,F,2005,2005-05-31,SU,1.5,1,acquired territory,-0.135596753,0.035516012,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21144,3349,F,2005,2005-06-02,SU,1.228571429,1,not yet acquired territory,-0.051857115,-0.293703926,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21146,3363,M,2005,2005-06-04,SU,1.352941176,1,not yet acquired territory,0.031882523,-0.142853923,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21148,3282,M,2005,2005-06-09,KL,1.131578947,1,not yet acquired territory,-0.125046564,-0.074935872,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21150,3262,F,2005,2005-06-11,KL,1.388888889,1,acquired territory,-0.060327455,0.164600012,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21152,3257,M,2005,2005-06-13,KL,1.4,1,not yet acquired territory,0.004391654,0.174943607,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21154,3346,F,2005,2005-07-01,SU,1.702702703,1,acquired territory,1.162367636,0.281377274,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21158,3329,M,2005,2005-07-10,SU,1.806451613,1,not yet acquired territory,1.539196006,0.407215942,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21238,3256,F,2005,2005-07-19,KL,2.928571429,1,not yet acquired territory,1.169335611,1.597926751,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21240,3254,F,2005,2005-07-24,KL,2.3,1,acquired territory,1.331133383,1.012774804,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21242,3254,F,2005,2005-07-24,KL,2.266666667,1,not yet acquired territory,1.331133383,0.981744019,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
21244,3562,F,2006,2006-03-17,KL,1.97826087,1,acquired territory,-0.872491642,0.203952351,0.697445948,0.049617887,1.102018574,-0.555172528,0.225827695,-1.269204067,-0.979781485
21246,3661,M,2006,2006-03-26,SU,2.55625,1,acquired territory,-0.655445156,0.776126691,0.697445948,0.049617887,1.102018574,-0.555172528,0.162195017,-1.213297212,-0.979781485
21258,3349,F,2005,2005-06-02,SU,1.314285714,1,acquired territory,-0.051857115,-0.189739735,-0.167761393,0.370942212,-0.659601025,0.215695691,-0.855927833,0.155196735,0.389539778
21300,3550,M,2006,2006-03-28,KL,1.895238095,1,acquired territory,-0.275579677,0.120197979,0.697445948,0.049617887,1.102018574,-0.555172528,0.225827695,-1.269204067,-0.979781485
21356,3637,F,2006,2006-04-26,SU,2.13,1,acquired territory,0.679366512,0.319789431,0.697445948,0.049617887,1.102018574,-0.555172528,0.162195017,-1.213297212,-0.979781485
21418,3955,F,2007,2007-05-08,SU,2.569230769,1,acquired territory,-1.35129048,1.235631286,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
21444,3858,M,2007,2007-05-30,KL,1.384,1,acquired territory,0.614548104,-0.590980993,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21446,3858,F,2007,2007-05-30,KL,1.432,1,not yet acquired territory,0.614548104,-0.505638021,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21468,2960,M,2003,2003-04-12,SU,1.393103448,1,acquired territory,-1.239222118,-0.179101406,-0.908324346,-0.964028414,-0.072284877,-1.058968294,-0.824111493,-1.07444821,-0.260555472
21510,3561,F,2006,2006-04-02,KL,1.413043478,1,acquired territory,-0.004256057,-0.366245744,0.697445948,0.049617887,1.102018574,-0.555172528,0.225827695,-1.269204067,-0.979781485
21512,3583,F,2006,2006-04-13,KL,2.438461538,1,acquired territory,0.592655908,0.668208315,0.697445948,0.049617887,1.102018574,-0.555172528,0.225827695,-1.269204067,-0.979781485
21526,3969,M,2007,2007-06-05,SU,1.057142857,1,acquired territory,0.026584618,-0.410756751,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
21558,3870,M,2007,2007-05-09,KL,2.492307692,1,acquired territory,-0.464402829,1.37956636,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21560,3870,F,2007,2007-05-09,KL,2.507692308,1,acquired territory,-0.464402829,1.406919876,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21562,3961,M,2007,2007-05-07,SU,1.626923077,1,not yet acquired territory,-1.400500305,0.20963002,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
21614,3852,F,2007,2007-05-07,KL,1.994736842,1,acquired territory,-0.56716006,0.494896039,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21616,3852,M,2007,2007-05-07,KL,1.973684211,1,acquired territory,-0.56716006,0.45746491,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21624,3847,F,2007,2007-05-08,KL,1.677777778,1,acquired territory,-0.515781444,-0.068650393,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21626,3847,F,2007,2007-05-08,KL,1.722222222,1,acquired territory,-0.515781444,0.010370878,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21628,3847,M,2007,2007-05-08,KL,1.855555556,1,not yet acquired territory,-0.515781444,0.24743469,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21630,3864,F,2007,2007-05-07,KL,1.892592593,1,acquired territory,-0.56716006,0.31328575,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21658,3855,F,2007,2007-05-02,KL,1.740909091,1,acquired territory,-0.824053139,0.04359573,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21684,3969,M,2007,2007-06-05,SU,1.038095238,1,acquired territory,0.026584618,-0.431496136,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
21686,3969,F,2007,2007-06-05,SU,0.99047619,1,not yet acquired territory,0.026584618,-0.483344596,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
21692,3845,F,2007,2007-05-03,KL,2.409090909,1,acquired territory,-0.772674524,1.2316087,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
21778,4203,F,2008,2008-04-23,KL,1.534615385,1,acquired territory,-0.14486315,-0.075155254,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
21798,4202,F,2008,2008-04-30,KL,1.533333333,1,acquired territory,0.272454155,-0.077048308,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
21800,4198,F,2008,2008-05-04,KL,2.3625,1,acquired territory,0.510921187,1.14728414,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
22020,3968,M,2007,2007-05-27,SU,1.7,1,acquired territory,-0.416303806,0.289197465,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
22108,4560,F,2009,2009-06-19,SU,-0.608695652,1,acquired territory,0.32569862,-1.920320849,-0.1487726,-0.782410318,2.969526079,1.375032936,-1.428621935,-0.758191646,0.951029394
22150,4560,M,2009,2009-06-19,SU,-0.608695652,1,not yet acquired territory,0.32569862,-1.920320849,-0.1487726,-0.782410318,2.969526079,1.375032936,-1.428621935,-0.758191646,0.951029394
22152,3966,F,2007,2007-06-22,SU,1.638461538,1,not yet acquired territory,0.863151642,0.222193301,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
22160,3853,M,2007,2007-06-16,KL,0.711111111,1,not yet acquired territory,1.487984573,-1.787363034,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
22190,3971,F,2007,2007-07-03,SU,1.932,1,not yet acquired territory,1.404459716,0.541803165,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
22336,4478,M,2009,2009-05-28,KL,1.52173913,0,not yet acquired territory,-0.216625909,0.090506356,-0.1487726,-0.782410318,2.969526079,1.375032936,-0.887744172,-0.32307736,0.951029394
22370,3957,F,2007,2007-05-29,SU,1.3,1,not yet acquired territory,-0.317884156,-0.146329603,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
22372,3845,F,2007,2007-05-03,KL,2.536363636,1,acquired territory,-0.772674524,1.457896885,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.346866408,-0.192612669,-0.277872189
22394,4206,F,2008,2008-05-08,KL,1.576923077,1,acquired territory,0.749388218,-0.012684484,-0.179933697,-0.521625358,0.52686967,0.822678542,-0.505948103,-0.902017757,-1.331892103
22414,4471,M,2009,2009-05-15,KL,1.260869565,1,acquired territory,-1.058460403,-0.444485178,-0.1487726,-0.782410318,2.969526079,1.375032936,-0.887744172,-0.32307736,0.951029394
22476,4842,F,2010,2010-08-12,KL,0,0,not yet acquired territory,1.188332306,-1.584237385,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.174091223,1.694459942,-0.319932047
22478,4842,M,2010,2010-08-12,KL,0,0,not yet acquired territory,1.188332306,-1.584237385,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.174091223,1.694459942,-0.319932047
22480,4842,M,2010,2010-08-12,KL,0,0,not yet acquired territory,1.188332306,-1.584237385,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.174091223,1.694459942,-0.319932047
